sen,label_decode,label,raw_sen,length,start,insert_index
"['5', '.', '3', '职', '业', '防', '护', ' ', '5', '.', '3', '.', '1', '应', '根', '据', '不', '同', '的', '消', '毒', '与', '灭', '菌', '方', '法', ',', '采', '取', '适', '宜', '的', '职', '业', '防', '护', '措', '施']","['O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 60, 61, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","5.3职业防护 5.3.1应根据不同的消毒与灭菌方法,采取适宜的职业防护措施",38,0,
"['做', '好', '善', '后', '电', '话', '随', '访', ',', 'g', '）', '做', '好', '记', '录']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 56, 57, 57, 57, 1]","做好善后电话随访,g ）做好记录",15,0,[10]
"['3', '.', '1', '保', '养', '液', 'p', 'r', 'e', 's', 'e', 'r', 'v', 'a', 't', 'i', 'v', 'e', ' ', 's', 'o', 'l', 'u', 't', 'i', 'o', 'n', ' ', '以', '抗', '凝', '剂', '、', '葡', '萄', '糖', '等', '为', '主', '要', '成', '分', '的', '用', '于', '防', '止', '血', '液', '凝', '固', '、', '维', '持', '血', '液', '内', '各', '种', '组', '分', '活', '性', '和', '生', '理', '功', '能', '的', '一', '类', '药', '剂', ',', '3', '.', '2', '血', '液', '制', '剂', 'b', 'l', 'o', 'o', 'd', ' ', 'p', 'r', 'o', 'd', 'u', 'c', 't', ' ', '将', '一', '定', '量', '符', '合', '要', '求', '的', '献', '血', '者', '的', '血', '液', '或', '血', '液', '成', '分', '与', '一', '定', '量', '的', '保', '养', '液', '混', '合', '在', '一', '起', '形', '成', '的', '均', '一', '制', '品']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 20, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 3, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","3.1 保养液 preservative solution 以抗凝剂、葡萄糖等为主要成分的用于防止血液凝固、维持血液内各种组分活性和生理功能的一类药剂,3. 2血液制 剂blood produc t 将一定量符合要求的献血者的血液或血液成分与一定量的保养液混合在一起形成的均一制品",135,0,"[3, 6, 76, 80, 93]"
"['1', '4', '捐', '献', '血', '小', '板', '有', '哪', '些', '激', '励', '政', '策', '？', '（', '制', '度', '类', '-', '概', '念', '型', '）', ' ', '捐', '献', '血', '小', '板', '和', '捐', '献', '全', '血', '一', '样']","['O', 'O', 'B-行为', 'I-行为', 'I-行为', 'I-行为', 'I-行为', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 4, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",14捐献血小板有哪些激励政策？（制度类-概念型） 捐献血小板和捐献全血一样,37,0,
"['有', '的', '还', '检', '查', '梅', '毒', '螺', '旋', '体']","['O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目']","[0, 3, 3, 3, 3, 3, 6, 7, 7, 7, 7, 1]",有的还检查梅毒螺旋体,10,0,
"['9', '中', '度', '危', '险', '性', '物', '品', '的', '消', '毒', ' ', '9', '.', '1', '消', '毒', '方', '法', ' ', '9', '.', '1', '.', '1', '中', '度', '危', '险', '性', '物', '品', '如', '口', '腔', '护', '理', '用', '具', '等', '耐', '热', '、', '耐', '湿', '物', '品']","['O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 60, 61, 61, 61, 61, 61, 61, 61, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",9 中度危险性物品的消毒  9.1消毒方法 9.1.1中度危险性物品如口腔护理用具等耐热、耐湿物品,47,0,"[1, 11]"
"['或', '从', '新', '鲜', '冰', '冻', '血', '浆', '中', '分', '离', '出', '冷', '沉', '淀', '凝', '血', '因', '子', '后', '将', '剩', '余', '部', '分', '冰', '冻', '呈', '固', '态', '的', '成', '分', '血', ',', '\u2002', ' ', '3', '.', '2', '4', '病', '毒', '灭', '活', '冰', '冻', '血', '浆', 'f', 'r', 'o', 'z', 'e', 'n', '\u2002', 'p', 'l', 'a', 's', 'm', 'a', '\u2002', 'm', 'e', 't', 'h', 'y', 'l', 'e', 'n', 'e', '\u2002', 'b', 'l', 'u', 'e', '\u2002', 't', 'r', 'e', 'a', 't', 'e', 'd', '\u2002', 'a', 'n', 'd', '\u2002', 'r', 'e', 'm', 'o', 'v', 'e', 'd', '\u2002', '\u2002', ' ', '采', '用', '亚', '甲', '蓝', '病', '毒', '灭', '活', '技', '术', '对', '在', '全', '血', '的', '有', '效', '期', '内', '分', '离', '出', '的', '血', '浆', '或', '从', '新', '鲜', '冰', '冻', '血', '浆', '中', '分', '离', '出', '冷', '沉', '淀', '凝', '血', '因', '子', '后', '剩', '余', '的', '血', '浆', '进', '行', '病', '毒', '灭', '活', '并', '冰', '冻', '呈', '固', '态', '的', '成', '分', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","或从新鲜冰冻血浆中分离出冷沉淀凝血因子后将剩余部分冰冻呈固态的成分血,  3.24病毒灭活冰冻血浆frozen plasma methylene blue treated and removed   采用亚甲蓝病毒灭活技术对在全血的有效期内分离出的血浆或从新鲜冰冻血浆中分离出冷沉淀凝血因子后剩余的血浆进行病毒灭活并冰冻呈固态的成分血",167,0,
"['5', '.', '3', '职', '业', '防', '护', ' ', '5', '.', '3', '.', '1', '应', '根', '据', '不', '同', '的', '消', '毒', '与', '灭', '菌', '方', '法']","['O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 60, 61, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",5.3 职业防护  5.3.1应根据不同的消毒与灭菌方法,26,0,"[3, 7]"
"['d', '）', '让', '献', '血', '者', '充', '分', '休', '息', ',', 'e', '）', '提', '供', '饮', '料']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 56, 57, 57, 57, 57, 57, 57, 57, 3, 3, 56, 57, 57, 57, 1]","d）让献血者充分休息,e）提供饮料",17,0,
"['3', '.', '1', ' ', '献', '血', '场', '所', 'b', 'l', 'o', 'o', 'd', ' ', 'd', 'o', 'n', 'a', 't', 'i', 'o', 'n', ' ', 's', 'e', 's', 's', 'i', 'o', 'n', '．', ' ', '为', '献', '血', '者', '提', '供', '献', '血', '前', '健', '康', '征', '询', '、', '健', '康', '检', '查', '和', '血', '液', '采', '集', '等', '献', '血', '服', '务', '的', '场', '所', ',', '献', '血', '场', '所', '分', '为', '固', '定', '献', '血', '场', '所', '、', '临', '时', '献', '血', '场', '所', '和', '献', '血', '车', '三', '种', '类', '型']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 20, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","3.1  献血场所 blood donation session． 为献血者提供献血前健康征询、健康检查和血液采集等献血服务的场所,献血场所分为固定献血场所、临时献血场所和献血车三种类型",91,0,"[4, 8]"
"['1', '2', '.', '2', '黏', '膜', '、', '伤', '口', '创', '面', '消', '毒', ' ', '1', '2', '.', '2', '.', '1', ' ', '1', '2', '.', '2', '.', '1', '.', '1', '使', '用', '含', '有', '效', '碘', '1', '0', '0', '0', 'm', 'g', '/', 'L', '~', '2', '0', '0', '0', 'm', 'g', '/', 'L', '的', '碘', '伏', '擦', '拭', ',', '作', '用', '到', '规', '定', '时', '间']","['O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 60, 61, 61, 61, 61, 61, 61, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","12.2 黏膜、伤口创面消毒  12.2.1 12.2.1.1使用含有效碘1000mg/L~2000mg/L的碘伏擦拭,作用到规定时间",65,0,"[4, 13]"
"['从', '蹲', '位', '或', '坐', '位', '变', '为', '立', '位', '）', '或', '长', '时', '间', '站', '立']","['O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素']","[0, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 53, 3, 3, 3, 3, 52, 53, 53, 53, 53, 1]",从蹲位或 坐位变为立位 ）或 长时间站立,17,0,"[4, 10, 12]"
"['3', '.', '2', '4', ' ', '暴', '露', '时', '间', 'e', 'x', 'p', 'o', 's', 'u', 'r', 'e', ' ', 't', 'i', 'm', 'e', ' ', '消', '毒', '或', '灭', '菌', '物', '品', '接', '触', '消', '毒', '或', '灭', '菌', '因', '子', '的', '作', '用', '时', '间', ',', '3', '.', '2', '5', ' ', '存', '活', '时', '间', 's', 'u', 'r', 'v', 'i', 'v', 'a', 'l', ' ', 't', 'i', 'm', 'e']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名']","[0, 3, 3, 3, 3, 3, 20, 21, 21, 21, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1]","3.24 暴露时间exposure time 消毒或灭菌物品接触消毒或灭菌因子的作用时间,3.25 存活时间survival time",67,0,
"['d', ')', '经', '常', '检', '查', '脉', '搏', ',', 'e', ')', '确', '保', '献', '血', '者', '经', '急', '救', '医', '师', '或', '采', '血', '护', '士', '查', '看', '过']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 56, 57, 57, 57, 57, 57, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","d)经常检查脉搏,e)确保献血者经急救医师或采血护士查看过",29,0,
"['a', '）', '红', '细', '胞', '比', '容', '（', 'H', 'C', 'T', ')']","['O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'B-英文名', 'I-英文名', 'I-英文名', 'O', 'O']","[0, 3, 3, 3, 6, 7, 7, 7, 7, 3, 3, 3, 10, 11, 11, 3, 3, 1]",a） 红细胞比容 （ HCT ),12,0,"[2, 7, 8, 11]"
"['本', '标', '准', '主', '要', '起', '草', '人', ',', '郭', '永', '建', '、', '徐', '健', '、', '郭', '瑾', '、', '陈', '辉', '、', '曾', '嘉', '郭', '永', '建', '、', '徐', '健', '、', '郭', '瑾', '、', '陈', '辉', '、', '曾', '嘉', ',', 'I', ' ', 'W', 'S', '/', 'T', ' ', '5', '5', '1', '—', '2', '0', '1', '7', ' ', '献', '血', '不', '良', '反', '应', '分', '类', '指', '南', ' ', '1', '范', '围', ' ', '本', '标', '准', '规', '定', '了', '献', '血', '不', '良', '反', '应', '分', '类', '、', '严', '重', '程', '度', '评', '估', '和', '相', '关', '性', '评', '估']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'B-起草人', 'I-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 38, 39, 39, 3, 3, 3, 38, 39, 3, 3, 3, 38, 39, 3, 3, 3, 38, 39, 3, 3, 3, 38, 39, 3, 38, 39, 39, 3, 3, 3, 38, 39, 3, 3, 3, 38, 39, 3, 3, 3, 38, 39, 3, 3, 3, 38, 39, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","本标准主要起草人 ,郭永 建 、徐 健 、郭 瑾 、陈 辉 、曾 嘉郭永 建 、徐 健 、郭 瑾 、陈 辉 、曾 嘉,I WS/T 551—201 7 献血不良反应分类 指南 1范围 本标准规定了献血不良反应分类、严重程度评估和相关性评估",98,0,"[8, 11, 12, 14, 15, 17, 18, 20, 21, 23, 26, 27, 29, 30, 32, 33, 35, 36, 38, 54, 64]"
"['3', '.', '1', '5', ' ', '低', '度', '危', '险', '性', '物', '品', 'n', 'o', 'n', ' ', '-', 'c', 'r', 'i', 't', 'i', 'c', 'a', 'l', '-', 'i', 't', 'e', 'm', 's', ' ', '与', '完', '整', '皮', '肤', '接', '触', '而', '不', '与', '黏', '膜', '接', '触', '的', '器', '材']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.15  低度危险性物品 non -critical-items 与完整皮肤接触而不与黏膜接触的器材,49,0,"[5, 12]"
"['3', '.', '3', ' ', '持', '针', '器', 'n', 'e', 'e', 'd', 'l', 'e', ' ', 'h', 'o', 'l', 'd', 'e', 'r', ' ', ' ', '用', '于', '固', '定', '直', '式', '采', '血', '针']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 20, 21, 21, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.3 持针器needle holder  用于固定直式采血针,31,0,
"['并', '保', '留', '注', '满', '病', '毒', '灭', '活', '冰', '冻', '血', '浆', '经', '热', '合', '的', '导', '管', '至', '少', '1', '0', 'c', 'm', ' ', '容', '量', ' ', '血', '浆', '蛋', '白', '含', '量', ' ', 'Ⅶ', '因', '子', '含', '量', ' ', '亚', '甲', '蓝', '残', '留', '量', ' ', '无', '菌', '试', '验', ' ', '5', '.', '1', '5', '\u2002', '冰', '冻', '血', '浆', '\u2002', ' ', '冰', '冻', '血', '浆', '质', '量', '控', '制', '项', '目', '和', '要', '求', '按', '照', '表', '1', '5', '\u2002', '执', '行']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液', 'I-血液', 'I-血液', 'I-血液', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 7, 3, 3, 3, 6, 7, 7, 7, 7, 7, 3, 3, 3, 6, 7, 7, 7, 7, 3, 3, 3, 6, 7, 7, 7, 7, 7, 3, 3, 3, 6, 7, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 42, 43, 43, 43, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",并保留注满病毒灭活冰冻血浆经热合的导管至少10cm  容量   血浆蛋白含量   Ⅶ因子含量   亚甲蓝残留量   无菌试验  5.15  冰冻血浆   冰冻血浆质量控制项目和要求按照表15 执行,86,0,"[26, 28, 29, 35, 36, 41, 42, 48, 49, 53, 59, 63]"
